FREQ;GEO;UNIT;OBJECTIV\TIME_PERIOD,2000 ,2001 ,2002 ,2003 ,2004 ,2005 ,2006 ,2007 ,2008 ,2009 ,2010 ,2011 ,2012 ,2013 ,2014 ,2015 ,2016 ,2017 
A;EE;MEUR_KP_PRE;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;EL;MEUR_KP_PRE;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;ES;MEUR_KP_PRE;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,437.7 ,423.9 ,451.8 ,695.3 
A;EU28;MEUR_KP_PRE;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,437.7 ,430 ,452.4 ,705 
A;FI;MEUR_KP_PRE;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;FR;MEUR_KP_PRE;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;HR;MEUR_KP_PRE;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;HU;MEUR_KP_PRE;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;IE;MEUR_KP_PRE;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;IT;MEUR_KP_PRE;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;LT;MEUR_KP_PRE;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;LU;MEUR_KP_PRE;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;LV;MEUR_KP_PRE;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;MT;MEUR_KP_PRE;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;NL;MEUR_KP_PRE;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;PL;MEUR_KP_PRE;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;PT;MEUR_KP_PRE;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.6 ,0.8 
A;RO;MEUR_KP_PRE;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SE;MEUR_KP_PRE;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SI;MEUR_KP_PRE;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SK;MEUR_KP_PRE;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;UK;MEUR_KP_PRE;OBJ13,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,6.1 ,0 ,8.8 
A;AT;MEUR_KP_PRE;OBJ15,0 ,0 ,0 ,0.3 ,0.3 ,0.4 ,0.2 ,0.4 ,0.5 ,5.2 ,5.9 ,8.3 ,6.6 ,15.7 ,150.4 ,224.2 ,253.9 ,192.4 
A;BE;MEUR_KP_PRE;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,130.1 ,127.2 ,98.6 ,16.8 ,27.9 ,24.8 ,23.4 ,38 ,101.2 
A;BG;MEUR_KP_PRE;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.2 ,0.6 ,4.7 ,5.7 ,2.7 ,1.7 
A;CY;MEUR_KP_PRE;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1.7 ,0.5 ,1.3 ,1.4 ,1.8 ,1.1 ,0.5 ,0.5 
A;CZ;MEUR_KP_PRE;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,6.5 ,10.9 ,55.7 ,116.2 ,158.5 ,182.2 ,241.1 ,240.2 ,323.1 
A;DE;MEUR_KP_PRE;OBJ15,1.7 ,1.6 ,2 ,3.9 ,1.8 ,12 ,10.5 ,31.1 ,11.4 ,55.5 ,340.7 ,857.1 ,1133.4 ,1312.1 ,877.8 ,996.4 ,1305.9 ,988.9 
A;DK;MEUR_KP_PRE;OBJ15,0 ,0 ,0 ,0 ,0 ,0.6 ,0.8 ,0 ,0.7 ,21.5 ,60.3 ,105.4 ,130.8 ,148 ,132.9 ,177.7 ,220 ,115.9 
A;EE;MEUR_KP_PRE;OBJ15,0 ,0 ,0 ,0 ,0 ,0.3 ,0.7 ,1.9 ,2.9 ,1 ,0.6 ,0.7 ,0 ,0.5 ,6.4 ,5.5 ,7.8 ,8.1 
A;EL;MEUR_KP_PRE;OBJ15,0 ,0 ,0 ,0 ,0 ,0.1 ,0.1 ,0.1 ,0.1 ,0.1 ,1.4 ,2 ,4.1 ,6.9 ,54.8 ,38.6 ,80.5 ,3.7 
A;ES;MEUR_KP_PRE;OBJ15,0 ,0 ,0 ,0 ,0 ,6.3 ,7.8 ,19.4 ,13.5 ,270.3 ,161.3 ,117.6 ,144.7 ,139.8 ,161.4 ,213.8 ,248 ,318.4 
A;EU28;MEUR_KP_PRE;OBJ15,1.7 ,1.6 ,2 ,4.4 ,7.8 ,22.6 ,55.7 ,165.9 ,132.8 ,1040.8 ,1361 ,1980.7 ,2757.3 ,3231.1 ,3633 ,4180.7 ,5715.6 ,7415.3 
A;FI;MEUR_KP_PRE;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2.6 ,1.8 ,2.3 ,2.1 ,18.4 ,20.3 ,131.6 ,130.3 ,135.7 
A;FR;MEUR_KP_PRE;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,14.2 ,145.5 ,142.9 ,219.5 ,272.6 ,469.9 ,427.1 ,224.2 ,479.4 ,745.2 
A;HR;MEUR_KP_PRE;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1.4 ,0 ,0 ,0.8 
A;HU;MEUR_KP_PRE;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2.3 ,0.6 ,0.6 ,0.6 ,10.6 ,256.9 ,438.3 
A;IE;MEUR_KP_PRE;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0 ,50 ,0 ,2.3 ,0.9 ,1.5 ,0.5 ,0.7 ,6.4 ,23.6 ,25.2 ,52.9 
A;IT;MEUR_KP_PRE;OBJ15,0 ,0 ,0 ,0 ,5.7 ,2.2 ,32.5 ,54.3 ,39.6 ,227.1 ,145.9 ,165 ,246.6 ,213.8 ,260 ,422 ,628.7 ,369.2 
A;LT;MEUR_KP_PRE;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,4.4 ,11.4 ,7.6 ,8.9 ,6.9 ,3.1 ,7.8 ,3.6 ,11.3 
A;LU;MEUR_KP_PRE;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,31.8 ,40.3 ,26.7 ,35.7 ,72.7 ,42.7 ,28.7 ,31.4 ,34.4 
A;LV;MEUR_KP_PRE;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.1 ,0.3 ,0.9 ,0.9 ,1.7 ,30.8 ,6.7 ,10.2 ,12.5 
A;MT;MEUR_KP_PRE;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0.1 ,0 ,0 ,0 ,0 ,0.5 ,0.1 ,1.6 ,0 ,0.2 ,1.2 ,0.2 
A;NL;MEUR_KP_PRE;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0 ,5.8 ,2.7 ,4.6 ,9.6 ,56.8 ,69.4 ,49.1 ,80.9 ,174.2 ,195 ,247.8 
A;PL;MEUR_KP_PRE;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,27.9 ,33 ,69.1 ,25 ,92.3 ,63.8 ,242.9 ,187.6 ,410.1 ,1178.4 
A;PT;MEUR_KP_PRE;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1.9 ,27.1 ,128.6 ,70.9 ,116.6 ,87.5 ,100.9 ,14.3 ,69.6 ,75.3 
A;RO;MEUR_KP_PRE;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.2 ,0.5 ,1.5 ,1.3 ,11.4 ,6.3 ,6.3 ,42 
A;SE;MEUR_KP_PRE;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1.9 ,7.7 ,0 ,12.9 ,13.6 ,87.9 ,136.2 ,166.4 ,171.4 
A;SI;MEUR_KP_PRE;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.4 ,0 ,3.3 ,6.7 ,10.2 ,16.9 ,17.1 ,24.5 ,16.9 ,10.5 ,34.4 
A;SK;MEUR_KP_PRE;OBJ15,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.8 ,1 ,2 ,8.7 ,9.1 ,9.6 ,8.5 ,27.7 ,51.3 ,33 ,6.9 
A;UK;MEUR_KP_PRE;OBJ15,0 ,0 ,0 ,0.2 ,0 ,0.7 ,3.1 ,1.6 ,16.6 ,65 ,76.8 ,136.1 ,316 ,392.8 ,667.4 ,811 ,860.2 ,1804.6 
A;AT;MEUR_KP_PRE;OBJ16,0 ,0 ,30.9 ,51.6 ,35.1 ,72.9 ,68.7 ,147.8 ,239.4 ,143.6 ,68.3 ,116.8 ,97.4 ,74.9 ,68.1 ,61.5 ,65.3 ,72.3 
A;BE;MEUR_KP_PRE;OBJ16,0 ,0 ,0 ,5.6 ,48.4 ,73.8 ,83.7 ,66.6 ,58.8 ,192.2 ,199.7 ,168.9 ,167.8 ,144.2 ,150 ,102.6 ,146.5 ,124 
A;BG;MEUR_KP_PRE;OBJ16,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0.1 ,0.6 ,0.1 ,0.1 ,0.1 ,1.2 ,5.7 ,7.4 ,0 
A;CY;MEUR_KP_PRE;OBJ16,0 ,0 ,0 ,0 ,0 ,0.3 ,5 ,4.2 ,7.9 ,5.7 ,4.8 ,3.6 ,2.5 ,2.7 ,2.7 ,2.7 ,3 ,0.1 
A;CZ;MEUR_KP_PRE;OBJ16,0 ,0 ,30.9 ,34.3 ,38.3 ,62.5 ,76.2 ,145.2 ,70 ,21.5 ,24.3 ,8.8 ,12 ,15.2 ,10.4 ,10.3 ,0.7 ,4.7 
A;DE;MEUR_KP_PRE;OBJ16,17.3 ,33.3 ,176 ,217.7 ,324.7 ,435.4 ,299.8 ,612.5 ,1208 ,1422.4 ,866.7 ,763.4 ,756.5 ,661.7 ,550.5 ,606.9 ,506.4 ,988.6 
A;DK;MEUR_KP_PRE;OBJ16,0 ,4 ,4 ,0 ,0.2 ,0.2 ,0.2 ,6.9 ,4.7 ,6.1 ,0.7 ,3.2 ,1.6 ,4.9 ,33 ,38 ,34.4 ,29.2 
A;EE;MEUR_KP_PRE;OBJ16,0 ,0 ,0 ,0 ,0 ,3.3 ,0.8 ,0.8 ,1.9 ,3 ,1.4 ,1.4 ,0.5 ,0 ,0.1 ,0 ,0 ,0.2 
A;EL;MEUR_KP_PRE;OBJ16,0 ,0 ,0 ,0 ,11 ,43.7 ,79.3 ,82.6 ,171.8 ,111.6 ,147.4 ,17.2 ,8.7 ,0.3 ,3.6 ,1 ,1.1 ,0.8 
A;ES;MEUR_KP_PRE;OBJ16,0 ,37 ,52.8 ,48.3 ,36.5 ,36 ,41.1 ,123.1 ,146.1 ,167 ,121.4 ,71.2 ,64.9 ,62.6 ,52.7 ,36.1 ,43.7 ,63.1 
A;EU28;MEUR_KP_PRE;OBJ16,88.4 ,190.1 ,537.7 ,1107.5 ,1486.3 ,1794.6 ,1795.1 ,2801.1 ,3152.1 ,3017.7 ,2091.2 ,1899.4 ,1873.5 ,1633.8 ,1503.2 ,2100.6 ,2136.7 ,3858.4 
A;FI;MEUR_KP_PRE;OBJ16,0 ,0 ,0 ,0 ,1 ,1.3 ,1.6 ,22.2 ,31.8 ,36.8 ,30.3 ,33.1 ,27 ,25.6 ,17.3 ,48.6 ,56.7 ,50.5 
A;FR;MEUR_KP_PRE;OBJ16,0 ,0 ,5.5 ,6.6 ,2.8 ,1 ,57.7 ,94.8 ,165 ,192.4 ,126.3 ,136.1 ,135.6 ,139.3 ,129.9 ,503.8 ,484 ,482.3 
A;HR;MEUR_KP_PRE;OBJ16,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,3.8 ,49.1 ,103.2 
A;HU;MEUR_KP_PRE;OBJ16,0 ,0 ,0 ,0 ,0 ,22.3 ,13.3 ,27 ,56.5 ,27.7 ,9.5 ,8.9 ,0 ,1.1 ,7.1 ,19.2 ,29.6 ,45.4 
A;IE;MEUR_KP_PRE;OBJ16,0 ,7.5 ,7.5 ,10.5 ,23.5 ,45.1 ,80.2 ,93.3 ,114.5 ,30.8 ,30.6 ,27.5 ,20.8 ,17.4 ,19.3 ,41.2 ,33 ,9.6 
A;IT;MEUR_KP_PRE;OBJ16,67.3 ,102.5 ,136.3 ,576.4 ,769.3 ,689 ,738.2 ,766.5 ,619.2 ,503.6 ,276.2 ,300.3 ,256.9 ,253.3 ,148.9 ,180.2 ,412.9 ,1481.3 
A;LT;MEUR_KP_PRE;OBJ16,0 ,0 ,0 ,0 ,0 ,0.1 ,1.6 ,2.5 ,2.3 ,1.1 ,6.4 ,8.5 ,12.3 ,5.9 ,7.6 ,7.8 ,4 ,1.8 
A;LU;MEUR_KP_PRE;OBJ16,0 ,0 ,0 ,0 ,0 ,6.9 ,11.7 ,7.8 ,7.7 ,8.5 ,7.7 ,8 ,6.5 ,8.1 ,9.5 ,8.6 ,9.4 ,12.1 
A;LV;MEUR_KP_PRE;OBJ16,0 ,0 ,0 ,0 ,0.1 ,3.2 ,5.2 ,258.3 ,5.8 ,0.9 ,1.7 ,3.7 ,6 ,6.2 ,7 ,12.5 ,2 ,0.5 
A;MT;MEUR_KP_PRE;OBJ16,0 ,0 ,0 ,0 ,0 ,0 ,0.9 ,0.5 ,0.7 ,0.3 ,0.1 ,0.1 ,0.1 ,0.1 ,0.2 ,0.1 ,1.6 ,0.9 
A;NL;MEUR_KP_PRE;OBJ16,0 ,0 ,10.1 ,9.8 ,8.1 ,4.4 ,10.2 ,25 ,69.7 ,48.2 ,45.2 ,28.4 ,21.4 ,31.6 ,18.7 ,25.1 ,30.3 ,34.3 
A;PL;MEUR_KP_PRE;OBJ16,0 ,0 ,0 ,0 ,4.7 ,83.9 ,88.9 ,172.2 ,42.8 ,1.6 ,4.7 ,2.1 ,1.9 ,1.7 ,5.2 ,0 ,6.3 ,102.1 
A;PT;MEUR_KP_PRE;OBJ16,0 ,0 ,0 ,0 ,0 ,0.2 ,0.7 ,1.6 ,2.6 ,29.2 ,45.4 ,17.7 ,36.9 ,23.1 ,47 ,180.3 ,132.3 ,149 
A;RO;MEUR_KP_PRE;OBJ16,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,3.4 ,6 ,4.2 ,1.1 ,0.1 ,2.3 ,3.1 ,3 ,0.3 
A;SE;MEUR_KP_PRE;OBJ16,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.4 ,1.3 ,1.3 ,2.1 ,0.2 ,0.8 ,0 ,15.9 ,10.7 ,18.2 
A;SI;MEUR_KP_PRE;OBJ16,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1.9 ,1.9 ,1.7 ,1.5 ,3 ,3 ,2.3 ,4.3 ,5.5 ,2.8 ,3.7 
A;SK;MEUR_KP_PRE;OBJ16,0 ,0 ,0 ,0 ,0 ,0 ,2.2 ,2.8 ,3.8 ,2.2 ,0.8 ,0.8 ,0.7 ,0 ,1.3 ,4.4 ,8.2 ,0 
A;UK;MEUR_KP_PRE;OBJ16,3.7 ,5.7 ,83.6 ,146.7 ,182.5 ,209.2 ,128 ,135 ,118 ,54.6 ,62.1 ,160.4 ,231.1 ,150.7 ,205.6 ,175.8 ,52.4 ,80.2 
A;AT;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;BE;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;BG;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;CY;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;CZ;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;DE;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,29.2 
A;DK;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;EE;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;EL;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;ES;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;EU28;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,51.9 
A;FI;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;FR;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1.2 
A;HR;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;HU;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;IE;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;IT;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;LT;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;LU;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;LV;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.1 
A;MT;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;NL;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,6.9 
A;PL;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;PT;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;RO;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SE;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SI;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.6 
A;SK;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;UK;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,13.9 
A;AT;MEUR_KP_PRE;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
